Submission Date,Expenditure,Quantity,Price,Outlier,Purpose,Usage,Source,Sex at birth,First time,Legal status,Consumption,Census subdivision,Census division,Economic region,Province,Census metropolitan area
2018-02-06,100,7,14.29,0,Medicate - with a medical document,Daily,,,,,2.5,Toronto,Toronto,Toronto,Ontario,Toronto
2018-02-06,60,7,8.57,0,Use recreationally,A few times per week,,,,,3.5,Ottawa,Ottawa,Ottawa,Ontario,Ottawa - Gatineau (Ontario part / partie de l'Ontario)
2018-02-06,40,7,5.71,0,Use recreationally,A few times per week,,,,,14,Prince George,Fraser-Fort George,Cariboo,British Columbia / Colombie-Britannique,59 - NonCMA
2018-02-06,50,7,7.14,0,Use recreationally,A few times per month,,,,,14,Toronto,Toronto,Toronto,Ontario,Toronto
2018-02-06,50,7,7.14,0,Medicate - without a medical document,Daily,,,,,22,Toronto,Toronto,Toronto,Ontario,Toronto
2018-02-07,50,7,7.14,0,Use recreationally,,,,,,,Nelson,Central Kootenay,Kootenay,British Columbia / Colombie-Britannique,59 - NonCMA
2018-02-06,55,7,7.86,0,Medicate - without a medical document,,,,,,,Ottawa,Ottawa,Ottawa,Ontario,Ottawa - Gatineau (Ontario part / partie de l'Ontario)
2018-02-06,45,7,6.43,0,Use recreationally,,,,,,,Montréal,Montréal,Montréal,Quebec / Québec,Montréal
2018-02-06,50,7,7.14,0,Use recreationally,Daily,,,,,7,Cambridge,Waterloo,Kitchener--Waterloo--Barrie,Ontario,Kitchener - Cambridge - Waterloo
2018-02-07,65,7,9.29,0,Use recreationally,A few times per week,,,,,28,London,Middlesex,London,Ontario,London
2018-02-07,40,7,5.71,0,Use recreationally,A few times a year,,,,,0.5,Montréal,Montréal,Montréal,Quebec / Québec,Montréal
2018-02-07,40,7,5.71,0,Medicate - with a medical document,Daily,,,,,50,Laval,Laval,Laval,Quebec / Québec,Montréal
2018-02-07,30,7,4.29,0,Use recreationally,A few times per week,,,,,3.5,Québec,Québec,Capitale-Nationale,Quebec / Québec,Québec
2018-02-07,50,7,7.14,0,Medicate - without a medical document,Daily,,,,,28,Winnipeg,Division No. 11,Winnipeg,Manitoba,Winnipeg
2018-02-07,50,7,7.14,0,Use recreationally,,,,,,,Winnipeg,Division No. 11,Winnipeg,Manitoba,Winnipeg
2018-02-07,35,7,5,0,Use recreationally,A few times per month,,,,,1,Mont-Laurier,Antoine-Labelle,Laurentides,Quebec / Québec,24 - NonCMA
2018-02-07,35,7,5,0,Medicate - without a medical document,Daily,,,,,3.5,Quaqtaq,Nord-du-Québec,Nord-du-Québec,Quebec / Québec,24 - NonCMA
2018-02-07,50,7,7.14,0,Use recreationally,A few times per week,,,,,7,Calgary,Division No.  6,Calgary,Alberta,Calgary
2018-02-07,45,7,6.43,0,Use recreationally,A few times per week,,,,,1,Saskatoon,Division No. 11,Saskatoon--Biggar,Saskatchewan,Saskatoon
2018-02-07,52,7,7.43,0,Medicate - without a medical document,Daily,,,,,7,Halifax,Halifax,Halifax,Nova Scotia / Nouvelle-Écosse,Halifax
2018-02-08,50,7,7.14,0,Medicate - without a medical document,A few times per week,,,,,14,Kingston,Frontenac,Kingston--Pembroke,Ontario,Kingston
2018-02-08,40,7,5.71,0,Use recreationally,Daily,,,,,14,Ottawa,Ottawa,Ottawa,Ontario,Ottawa - Gatineau (Ontario part / partie de l'Ontario)
2018-02-07,35,7,5,0,Use recreationally,Daily,,,,,3.5,Longueuil,Longueuil,Montérégie,Quebec / Québec,Montréal
2018-02-08,40,7,5.71,0,Use recreationally,A few times per week,,,,,7,Greater Sudbury / Grand Sudbury,Greater Sudbury / Grand Sudbury,Northeast / Nord-est,Ontario,Greater Sudbury / Grand Sudbury
2018-02-08,60,7,8.57,0,Use recreationally,A few times per week,,,,,3.5,Hamilton,Hamilton,Hamilton--Niagara Peninsula,Ontario,Hamilton
2018-02-08,56,7,8,0,Use recreationally,A few times per week,,,,,7,Halifax,Halifax,Halifax,Nova Scotia / Nouvelle-Écosse,Halifax
2018-02-08,45,7,6.43,0,Use recreationally,A few times per week,,,,,28,Ottawa,Ottawa,Ottawa,Ontario,Ottawa - Gatineau (Ontario part / partie de l'Ontario)
2018-02-08,50,7,7.14,0,Medicate - without a medical document,Daily,,,,,1,Barrie,Simcoe,Kitchener--Waterloo--Barrie,Ontario,Barrie
2018-02-08,60,7,8.57,0,Use recreationally,Daily,,,,,14,Belleville,Hastings,Kingston--Pembroke,Ontario,Belleville
2018-02-08,40,7,5.71,0,Medicate - without a medical document,Daily,,,,,28,Winnipeg,Division No. 11,Winnipeg,Manitoba,Winnipeg
2018-02-08,60,7,8.57,0,Medicate - with a medical document,Daily,,,,,28,Kitchener,Waterloo,Kitchener--Waterloo--Barrie,Ontario,Kitchener - Cambridge - Waterloo
2018-02-08,40,7,5.71,0,Use recreationally,Daily,,,,,14,Lévis,Lévis,Chaudière-Appalaches,Quebec / Québec,Québec
2018-02-08,50,7,7.14,0,Medicate - without a medical document,Daily,,,,,112,Belleville,Hastings,Kingston--Pembroke,Ontario,Belleville
2018-02-08,50,7,7.14,0,Use recreationally,Daily,,,,,19,Hamilton,Hamilton,Hamilton--Niagara Peninsula,Ontario,Hamilton
2018-02-08,50,7,7.14,0,Use recreationally,Daily,,,,,14,Shelburne,Shelburne,Southern / Sud,Nova Scotia / Nouvelle-Écosse,12 - NonCMA
2018-02-08,45,7,6.43,0,Use recreationally,A few times per week,,,,,3.5,Winnipeg,Division No. 11,Winnipeg,Manitoba,Winnipeg
2018-02-08,60,7,8.57,0,Use recreationally,A few times per week,,,,,7,Greater Sudbury / Grand Sudbury,Greater Sudbury / Grand Sudbury,Northeast / Nord-est,Ontario,Greater Sudbury / Grand Sudbury
2018-02-08,45,7,6.43,0,Use recreationally,Daily,,,,,14,Gatineau,Gatineau,Outaouais,Quebec / Québec,Ottawa - Gatineau (partie du Québec / Quebec part)
2018-02-08,50,7,7.14,0,Use recreationally,A few times per week,,,,,3.5,Calgary,Division No.  6,Calgary,Alberta,Calgary
2018-02-08,45,7,6.43,0,Use recreationally,A few times per week,,,,,7,Winnipeg,Division No. 11,Winnipeg,Manitoba,Winnipeg
2018-02-08,60,7,8.57,0,Use recreationally,Daily,,,,,28,Peterborough,Peterborough,Muskoka--Kawarthas,Ontario,Peterborough
2018-02-08,60,7,8.57,0,Medicate - without a medical document,Daily,,,,,14,Winnipeg,Division No. 11,Winnipeg,Manitoba,Winnipeg
2018-02-08,60,7,8.57,0,Use recreationally,Daily,,,,,3.5,Prince George,Fraser-Fort George,Cariboo,British Columbia / Colombie-Britannique,59 - NonCMA
2018-02-08,60,7,8.57,0,Use recreationally,,,,,,,Edmonton,Division No. 11,Edmonton,Alberta,Edmonton
2018-02-08,40,7,5.71,0,Use recreationally,A few times per month,,,,,1,Québec,Québec,Capitale-Nationale,Quebec / Québec,Québec
2018-02-08,45,7,6.43,0,Use recreationally,A few times per week,,,,,28,Welland,Niagara,Hamilton--Niagara Peninsula,Ontario,St. Catharines - Niagara
2018-02-08,40,7,5.71,0,Medicate - without a medical document,Daily,,,,,28,Montréal,Montréal,Montréal,Quebec / Québec,Montréal
2018-02-08,50,7,7.14,0,Medicate - without a medical document,Daily,,,,,,Winnipeg,Division No. 11,Winnipeg,Manitoba,Winnipeg
2018-02-08,50,7,7.14,0,Use recreationally,A few times per week,,,,,3.5,Oshawa,Durham,Toronto,Ontario,Oshawa
2018-02-08,50,7,7.14,0,Use recreationally,Daily,,,,,3.5,Vancouver,Greater Vancouver,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,British Columbia / Colombie-Britannique,Vancouver
2018-02-08,70,7,10,0,Medicate - with a medical document,A few times per week,,,,,1,Toronto,Toronto,Toronto,Ontario,Toronto
2018-02-08,60,7,8.57,0,Use recreationally,Daily,,,,,0.5,St. John's,Division No.  1,Avalon Peninsula,Newfoundland and Labrador / Terre-Neuve-et-Labrador,St. John's
2018-02-08,50,7,7.14,0,Medicate - without a medical document,Daily,,,,,14,London,Middlesex,London,Ontario,London
2018-02-08,50,7,7.14,0,Use recreationally,,,,,,,Saskatoon,Division No. 11,Saskatoon--Biggar,Saskatchewan,Saskatoon
2018-02-08,50,7,7.14,0,Use recreationally,A few times per month,,,,,3.5,Kitchener,Waterloo,Kitchener--Waterloo--Barrie,Ontario,Kitchener - Cambridge - Waterloo
2018-02-08,41,7,5.86,0,Use recreationally,A few times per month,,,,,0.5,Winnipeg,Division No. 11,Winnipeg,Manitoba,Winnipeg
2018-02-08,60,7,8.57,0,Medicate - without a medical document,Daily,,,,,28,Saskatoon,Division No. 11,Saskatoon--Biggar,Saskatchewan,Saskatoon
2018-02-08,60,7,8.57,0,Use recreationally,A few times per week,,,,,3.5,Montréal,Montréal,Montréal,Quebec / Québec,Montréal
2018-02-08,60,7,8.57,0,Medicate - without a medical document,A few times per week,,,,,28,Saskatoon,Division No. 11,Saskatoon--Biggar,Saskatchewan,Saskatoon
2018-02-08,60,7,8.57,0,Use recreationally,Daily,,,,,14,Creston,Central Kootenay,Kootenay,British Columbia / Colombie-Britannique,59 - NonCMA
2018-02-08,40,7,5.71,0,Use recreationally,A few times per week,,,,,3.5,Rouyn-Noranda,Rouyn-Noranda,Abitibi-Témiscamingue,Quebec / Québec,24 - NonCMA
2018-02-08,40,7,5.71,0,Use recreationally,A few times per week,,,,,1,Calgary,Division No.  6,Calgary,Alberta,Calgary
2018-02-08,55,7,7.86,0,Medicate - without a medical document,Daily,,,,,1,Brantford,Brant,Hamilton--Niagara Peninsula,Ontario,Brantford
2018-02-08,50,7,7.14,0,Medicate - without a medical document,Daily,,,,,14,Kingston,Frontenac,Kingston--Pembroke,Ontario,Kingston
2018-02-08,60,7,8.57,0,Use recreationally,,,,,,,Guelph,Wellington,Kitchener--Waterloo--Barrie,Ontario,Guelph
2018-02-08,60,7,8.57,0,Use recreationally,Daily,,,,,3.5,Greater Vancouver A,Greater Vancouver,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,British Columbia / Colombie-Britannique,Vancouver
2018-02-08,50,7,7.14,0,Use recreationally,Daily,,,,,14,Kingston,Frontenac,Kingston--Pembroke,Ontario,Kingston
2018-02-08,60,7,8.57,0,Use recreationally,,,,,,,Montréal,Montréal,Montréal,Quebec / Québec,Montréal
2018-02-08,50,7,7.14,0,Use recreationally,Daily,,,,,14,Montréal,Montréal,Montréal,Quebec / Québec,Montréal
2018-02-08,56,7,8,0,Medicate - without a medical document,A few times per month,,,,,7,Halifax,Halifax,Halifax,Nova Scotia / Nouvelle-Écosse,Halifax
2018-02-08,60,7,8.57,0,Medicate - without a medical document,A few times per week,,,,,14,Regina,Division No.  6,Regina--Moose Mountain,Saskatchewan,Regina
2018-02-08,60,7,8.57,0,Medicate - without a medical document,Daily,,,,,,Kawartha Lakes,Kawartha Lakes,Muskoka--Kawarthas,Ontario,35 - NonCMA
2018-02-08,50,7,7.14,0,Medicate - without a medical document,Daily,,,,,14,Victoria,Capital,Vancouver Island and Coast / Île de Vancouver et la côte,British Columbia / Colombie-Britannique,Victoria
2018-02-08,60,7,8.57,0,Medicate - without a medical document,Daily,,,,,7,Fredericton,York,Fredericton--Oromocto,New Brunswick / Nouveau-Brunswick,13 - NonCMA
2018-02-08,50,7,7.14,0,Use recreationally,A few times per month,,,,,3.5,Cranbrook,East Kootenay,Kootenay,British Columbia / Colombie-Britannique,59 - NonCMA
2018-02-08,65,7,9.29,0,Medicate - without a medical document,A few times per week,,,,,5,Waterloo,Waterloo,Kitchener--Waterloo--Barrie,Ontario,Kitchener - Cambridge - Waterloo
2018-02-08,50,7,7.14,0,Medicate - without a medical document,Daily,,,,,0.5,Québec,Québec,Capitale-Nationale,Quebec / Québec,Québec
2018-02-08,45,7,6.43,0,Medicate - without a medical document,A few times per week,,,,,7,Ottawa,Ottawa,Ottawa,Ontario,Ottawa - Gatineau (Ontario part / partie de l'Ontario)
2018-02-08,40,7,5.71,0,Medicate - with a medical document,Daily,,,,,14,Prince George,Fraser-Fort George,Cariboo,British Columbia / Colombie-Britannique,59 - NonCMA
2018-02-08,50,7,7.14,0,Medicate - without a medical document,,,,,,,Montréal,Montréal,Montréal,Quebec / Québec,Montréal
2018-02-08,60,7,8.57,0,Medicate - with a medical document,A few times per week,,,,,14,Toronto,Toronto,Toronto,Ontario,Toronto
2018-02-08,50,7,7.14,0,Use recreationally,Daily,,,,,14,Brantford,Brant,Hamilton--Niagara Peninsula,Ontario,Brantford
2018-02-08,40,7,5.71,0,Use recreationally,Daily,,,,,14,Montréal,Montréal,Montréal,Quebec / Québec,Montréal
2018-02-08,60,7,8.57,0,Use recreationally,Daily,,,,,28,Hamilton,Hamilton,Hamilton--Niagara Peninsula,Ontario,Hamilton
2018-02-08,40,7,5.71,0,Use recreationally,Daily,,,,,28,London,Middlesex,London,Ontario,London
2018-02-08,50,7,7.14,0,Medicate - without a medical document,Daily,,,,,28,Vaughan,York,Toronto,Ontario,Toronto
2018-02-08,50,7,7.14,0,Medicate - without a medical document,A few times per week,,,,,7,Ottawa,Ottawa,Ottawa,Ontario,Ottawa - Gatineau (Ontario part / partie de l'Ontario)
2018-02-08,35,7,5,0,Use recreationally,A few times per week,,,,,14,Montréal,Montréal,Montréal,Quebec / Québec,Montréal
2018-02-08,40,7,5.71,0,Use recreationally,Daily,,,,,14,Oshawa,Durham,Toronto,Ontario,Oshawa
2018-02-09,60,7,8.57,0,Medicate - with a medical document,Daily,,,,,28,Belleville,Hastings,Kingston--Pembroke,Ontario,Belleville
2018-02-09,70,7,10,0,Use recreationally,Daily,,,,,7,Markham,York,Toronto,Ontario,Toronto
2018-02-09,60,7,8.57,0,Use recreationally,Daily,,,,,7,Winnipeg,Division No. 11,Winnipeg,Manitoba,Winnipeg
2018-02-08,50,7,7.14,0,Use recreationally,Daily,,,,,0.5,Stratford,Perth,Stratford--Bruce Peninsula,Ontario,35 - NonCMA
2018-02-08,30,7,4.29,0,Use recreationally,A few times per week,,,,,3.5,Calgary,Division No.  6,Calgary,Alberta,Calgary
2018-02-08,60,7,8.57,0,Use recreationally,Daily,,,,,28,London,Middlesex,London,Ontario,London
2018-02-08,60,7,8.57,0,Use recreationally,Daily,,,,,1,Chilliwack,Fraser Valley,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,British Columbia / Colombie-Britannique,59 - NonCMA
2018-02-08,60,7,8.57,0,Use recreationally,A few times a year,,,,,0.5,Thunder Bay,Thunder Bay,Northwest / Nord-ouest,Ontario,Thunder Bay
2018-02-09,60,7,8.57,0,Use recreationally,Daily,,,,,28,Prince George,Fraser-Fort George,Cariboo,British Columbia / Colombie-Britannique,59 - NonCMA
2018-02-09,50,7,7.14,0,Use recreationally,Daily,,,,,30,Oshawa,Durham,Toronto,Ontario,Oshawa
2018-02-09,60,7,8.57,0,Medicate - without a medical document,,,,,,,Toronto,Toronto,Toronto,Ontario,Toronto
2018-02-09,70,7,10,0,Use recreationally,A few times per week,,,,,3.5,Toronto,Toronto,Toronto,Ontario,Toronto
2018-02-09,50,7,7.14,0,Medicate - without a medical document,Daily,,,,,3.5,Edmonton,Division No. 11,Edmonton,Alberta,Edmonton
2018-02-09,50,7,7.14,0,Use recreationally,Daily,,,,,3.5,Orangeville,Dufferin,Kitchener--Waterloo--Barrie,Ontario,Toronto
2018-02-09,60,7,8.57,0,Use recreationally,A few times per week,,,,,7,Edmonton,Division No. 11,Edmonton,Alberta,Edmonton
2018-02-09,50,7,7.14,0,Use recreationally,Daily,,,,,14,Greater Vancouver A,Greater Vancouver,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,British Columbia / Colombie-Britannique,Vancouver
2018-02-09,60,7,8.57,0,Use recreationally,A few times per week,,,,,28,Ottawa,Ottawa,Ottawa,Ontario,Ottawa - Gatineau (Ontario part / partie de l'Ontario)
2018-02-09,50,7,7.14,0,Medicate - without a medical document,A few times per week,,,,,3.5,Edmonton,Division No. 11,Edmonton,Alberta,Edmonton
2018-02-09,60,7,8.57,0,Medicate - with a medical document,Daily,,,,,14,Lethbridge,Division No.  2,Lethbridge--Medicine Hat,Alberta,Lethbridge
2018-02-09,60,7,8.57,0,Medicate - without a medical document,Daily,,,,,7,Ottawa,Ottawa,Ottawa,Ontario,Ottawa - Gatineau (Ontario part / partie de l'Ontario)
2018-02-09,72,7,10.29,0,Use recreationally,Daily,,,,,,Toronto,Toronto,Toronto,Ontario,Toronto
2018-02-09,50,7,7.14,0,Use recreationally,A few times per month,,,,,3.5,Halifax,Halifax,Halifax,Nova Scotia / Nouvelle-Écosse,Halifax
2018-02-09,40,7,5.71,0,Medicate - without a medical document,A few times per week,,,,,3.5,Montréal,Montréal,Montréal,Quebec / Québec,Montréal
2018-02-09,75,7,10.71,0,Use recreationally,A few times per week,,,,,0.7,Greater Vancouver A,Greater Vancouver,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,British Columbia / Colombie-Britannique,Vancouver
2018-02-09,40,7,5.71,0,Use recreationally,,,,,,,Ottawa,Ottawa,Ottawa,Ontario,Ottawa - Gatineau (Ontario part / partie de l'Ontario)
2018-02-09,60,7,8.57,0,Medicate - without a medical document,A few times per week,,,,,14,Toronto,Toronto,Toronto,Ontario,Toronto
2018-02-09,60,7,8.57,0,Use recreationally,Daily,,,,,14,Windsor,Essex,Windsor--Sarnia,Ontario,Windsor
2018-02-09,50,7,7.14,0,Medicate - without a medical document,Daily,,,,,14,Nanaimo,Nanaimo,Vancouver Island and Coast / Île de Vancouver et la côte,British Columbia / Colombie-Britannique,59 - NonCMA
2018-02-09,50,7,7.14,0,Use recreationally,,,,,,,Windsor,Essex,Windsor--Sarnia,Ontario,Windsor
2018-02-09,50,7,7.14,0,Use recreationally,A few times per week,,,,,7,Calgary,Division No.  6,Calgary,Alberta,Calgary
2018-02-09,45,7,6.43,0,Use recreationally,A few times a year,,,,,0.5,Montréal,Montréal,Montréal,Quebec / Québec,Montréal
2018-02-09,50,7,7.14,0,Use recreationally,Daily,,,,,28,Toronto,Toronto,Toronto,Ontario,Toronto
2018-02-09,50,7,7.14,0,Use recreationally,,,,,,,Hamilton,Hamilton,Hamilton--Niagara Peninsula,Ontario,Hamilton
2018-02-09,80,7,11.43,0,Use recreationally,,,,,,,Hamilton,Hamilton,Hamilton--Niagara Peninsula,Ontario,Hamilton
2018-02-09,40,7,5.71,0,Medicate - without a medical document,Daily,,,,,28,Trois-Rivières,Francheville,Mauricie,Quebec / Québec,Trois-Rivières
2018-02-09,45,7,6.43,0,Use recreationally,,,,,,,Ottawa,Ottawa,Ottawa,Ontario,Ottawa - Gatineau (Ontario part / partie de l'Ontario)
2018-02-09,50,7,7.14,0,Medicate - without a medical document,,,,,,,Ottawa,Ottawa,Ottawa,Ontario,Ottawa - Gatineau (Ontario part / partie de l'Ontario)
2018-02-09,60,7,8.57,0,Medicate - without a medical document,Daily,,,,,90,Pembroke,Renfrew,Kingston--Pembroke,Ontario,35 - NonCMA
2018-02-09,50,7,7.14,0,Use recreationally,A few times per week,,,,,14,London,Middlesex,London,Ontario,London
2018-02-09,40,7,5.71,0,Use recreationally,Daily,,,,,0.5,Oshawa,Durham,Toronto,Ontario,Oshawa
2018-02-09,50,7,7.14,0,Use recreationally,,,,,,,Ajax,Durham,Toronto,Ontario,Toronto
2018-02-09,55,7,7.86,0,Medicate - without a medical document,A few times per week,,,,,7,Quesnel,Cariboo,Cariboo,British Columbia / Colombie-Britannique,59 - NonCMA
2018-02-09,50,7,7.14,0,Use recreationally,A few times per week,,,,,1,Clarence-Rockland,Prescott and Russell,Ottawa,Ontario,Ottawa - Gatineau (Ontario part / partie de l'Ontario)
2018-02-09,50,7,7.14,0,Use recreationally,Daily,,,,,28,Edmonton,Division No. 11,Edmonton,Alberta,Edmonton
2018-02-09,60,7,8.57,0,Medicate - without a medical document,,,,,,,London,Middlesex,London,Ontario,London
2018-02-09,70,7,10,0,Use recreationally,A few times per week,,,,,3.5,Toronto,Toronto,Toronto,Ontario,Toronto
2018-02-09,45,7,6.43,0,Use recreationally,Daily,,,,,28,Halifax,Halifax,Halifax,Nova Scotia / Nouvelle-Écosse,Halifax
2018-02-09,50,7,7.14,0,Use recreationally,Daily,,,,,1,Toronto,Toronto,Toronto,Ontario,Toronto
2018-02-09,50,7,7.14,0,Medicate - without a medical document,Daily,,,,,21,Vancouver,Greater Vancouver,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,British Columbia / Colombie-Britannique,Vancouver
2018-02-09,50,7,7.14,0,Use recreationally,Daily,,,,,14,Ottawa,Ottawa,Ottawa,Ontario,Ottawa - Gatineau (Ontario part / partie de l'Ontario)
2018-02-09,60,7,8.57,0,Use recreationally,Daily,,,,,7,Regina,Division No.  6,Regina--Moose Mountain,Saskatchewan,Regina
2018-02-09,60,7,8.57,0,Medicate - without a medical document,,,,,,,Kitchener,Waterloo,Kitchener--Waterloo--Barrie,Ontario,Kitchener - Cambridge - Waterloo
2018-02-09,45,7,6.43,0,Use recreationally,Daily,,,,,14,Ottawa,Ottawa,Ottawa,Ontario,Ottawa - Gatineau (Ontario part / partie de l'Ontario)
2018-02-09,60,7,8.57,0,Medicate - without a medical document,Daily,,,,,28,Welland,Niagara,Hamilton--Niagara Peninsula,Ontario,St. Catharines - Niagara
2018-02-10,40,7,5.71,0,Use recreationally,A few times per month,,,,,0.5,Kelowna,Central Okanagan,Thompson--Okanagan,British Columbia / Colombie-Britannique,Kelowna
2018-02-09,50,7,7.14,0,Use recreationally,Daily,,,,,28,Halifax,Halifax,Halifax,Nova Scotia / Nouvelle-Écosse,Halifax
2018-02-09,35,7,5,0,Medicate - without a medical document,A few times per week,,,,,28,Waterloo,Waterloo,Kitchener--Waterloo--Barrie,Ontario,Kitchener - Cambridge - Waterloo
2018-02-09,50,7,7.14,0,Use recreationally,Daily,,,,,14,Calgary,Division No.  6,Calgary,Alberta,Calgary
2018-02-09,60,7,8.57,0,Use recreationally,Daily,,,,,14,Calgary,Division No.  6,Calgary,Alberta,Calgary
2018-02-10,45,7,6.43,0,Medicate - without a medical document,Daily,,,,,14,Ottawa,Ottawa,Ottawa,Ontario,Ottawa - Gatineau (Ontario part / partie de l'Ontario)
